date,mandi_id,crop_name,total_quantity_kg,total_farmer_count,min_price,max_price,modal_price,msp,price_available,avg_temperature,total_rainfall,avg_humidity,rainfall_missing_count
2026-01-02,MANDI033,Maize,25588.0,120.0,,2308.86,2162.95,,True,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI034,Sugarcane,35775.0,32.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI036,Cotton,21263.0,96.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI053,Rice,0.0,146.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI001,Sugarcane,11205.0,0.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI008,Mustard,35255.0,0.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI054,Maize,0.0,109.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI021,Mustard,30248.0,111.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI024,Sugarcane,48492.0,20.0,,,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-02,MANDI043,Sugarcane,21777.0,13.0,3048.97,3637.11,,,False,27.41010101010101,1195.376,64.12121212121212,10
2026-01-03,MANDI022,Maize,47435.0,81.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI033,Wheat,44326.0,7.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI009,Mustard,0.0,124.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI010,Rice,33726.0,114.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI025,Wheat,0.0,121.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI029,Mustard,0.0,55.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI013,Cotton,0.0,0.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI053,Mustard,29483.999999999996,130.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI026,Mustard,10725.0,127.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI034,Sugarcane,16595.0,55.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI042,Rice,0.0,20.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI057,Rice,27073.0,102.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-03,MANDI006,Rice,0.0,92.0,,,,,False,25.21425925925926,1132.308,59.666666666666664,10
2026-01-04,MANDI016,Maize,0.0,48.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI040,Cotton,26639.0,66.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI011,Maize,1906.0,0.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI019,Cotton,0.0,137.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI040,Rice,23154.0,34.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI011,Rice,13219.0,0.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI020,Mustard,49246.0,95.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI026,Wheat,0.0,101.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI030,Maize,49330.0,0.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI041,Sugarcane,44011.0,13.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI043,Makki,45110.0,118.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI050,Mustard,0.0,110.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI052,Maize,47963.0,110.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI047,Sugarcane,17873.0,7.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI008,Cotton,22052.0,10.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI022,Wheat,0.0,147.0,,2710.396875900858,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-04,MANDI051,Maize,13510.0,84.0,,,,,False,28.830645161290324,1080.272,63.596774193548384,12
2026-01-05,MANDI040,Wheat,1676.0000000000002,0.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI002,Cotton,0.0,73.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI003,Rice,15524.0,51.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI020,Maize,0.0,54.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI021,Mustard,33078.0,76.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI022,Rice,34811.0,92.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI027,Cotton,32704.0,32.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI041,Rice,9003.0,48.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI051,Sugarcane,10424.0,121.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI008,Sugarcane,0.0,0.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI028,Wheat,48874.0,100.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI055,Maize,39780.0,70.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI043,Sugarcane,14134.0,147.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-05,MANDI051,Cotton,0.0,294.0,,,,,False,28.300205761316874,1025.834,59.44444444444444,10
2026-01-06,MANDI039,Cotton,9441.0,142.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI051,Rice,27957.0,11.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI001,Maize,38931.0,131.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI003,Mustard,17397.0,0.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI004,Maize,30617.0,26.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI008,Maize,39774.0,59.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI025,Wheat,10923.0,18.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI027,Wheat,19600.0,41.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI023,Mustard,30412.0,11.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-06,MANDI050,Wheat,22952.0,0.0,,,,,False,27.689484126984127,1175.16,62.42857142857143,8
2026-01-07,MANDI049,Maize,0.0,71.0,,2271.97,,2090.0,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI056,Rice,11542.0,104.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI016,Cotton,0.0,45.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI022,Wheat,30608.999999999996,109.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI011,Mustard,0.0,7.0,5574.478933825742,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI023,Cotton,27916.000000000004,0.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI034,Rice,20882.0,0.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI022,Rice,46772.00000000001,54.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-07,MANDI048,Rice,0.0,72.0,,,,,False,27.566507936507936,1144.374,60.614285714285714,14
2026-01-08,MANDI005,Wheat,0.0,138.0,,2087.1821199962687,2030.42,,True,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI010,Wheat,1331.0,32.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI013,Wheat,17933.0,51.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI020,Wheat,39829.0,0.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI028,Mustard,0.0,86.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI040,Mustard,87118.0,230.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI042,Cotton,0.0,99.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI042,Wheat,28906.0,8.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI047,Sugarcane,0.0,122.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI054,Sugarcane,34070.0,143.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI002,Wheat,40260.00000000001,74.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI011,Maize,47412.0,67.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-08,MANDI033,Cotton,1135.0,31.0,,,,,False,27.397167755991283,962.798,67.03921568627452,7
2026-01-09,MANDI003,Sugarcane,0.0,110.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI032,Cotton,8600.0,113.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI003,Maize,0.0,51.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI018,Rice,35768.0,73.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI022,Mustard,19594.0,148.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI026,Wheat,0.0,50.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI027,Maize,32998.0,55.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI029,Maize,23838.0,131.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI031,Wheat,40541.0,45.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI040,Mustard,31297.000000000004,136.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI025,Rice,46130.0,124.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI033,Basmati,23609.0,126.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI033,Mustard,43247.0,0.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI039,Rice,48173.0,0.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI033,Cotton,35946.0,104.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI034,Cotton,8469.0,15.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-09,MANDI048,Cotton,0.0,0.0,,,,,False,28.964360587002098,739.922,60.716981132075475,12
2026-01-10,MANDI013,Sugarcane,6504.000000000001,36.0,3112.0,3567.179768208849,3339.59,,True,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI015,Wheat,40890.0,55.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI025,Maize,41301.0,76.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI026,Wheat,2696.0,59.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI030,Sugarcane,38744.0,148.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI010,Rice,2845.0,83.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI012,Rice,0.0,141.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI041,Wheat,0.0,0.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI050,Cotton,38084.0,96.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI014,Maize,0.0,23.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-10,MANDI031,Mustard,0.0,24.0,,,,,False,27.41743295019157,1233.492,59.55172413793103,8
2026-01-11,MANDI008,Cotton,0.0,71.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI014,Cotton,9379.0,79.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI003,Sugarcane,1591.0,15.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI017,Maize,0.0,84.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI017,Sugarcane,30672.000000000004,62.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI025,Rice,49545.0,115.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI051,Sugarcane,0.0,80.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI052,Basmati,33867.0,74.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI052,Mustard,29689.0,0.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-11,MANDI052,Sugarcane,40053.0,80.0,,,,,False,26.059259259259257,925.164,62.90196078431372,8
2026-01-12,MANDI029,Mustard,25122.0,32.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI003,Sugarcane,42893.0,106.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI017,Rice,13916.999999999998,102.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI033,Mustard,43656.0,133.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI039,Mustard,37650.0,64.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI039,Wheat,1302.0,119.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI040,Cotton,6234.0,19.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI047,Maize,0.0,104.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-12,MANDI016,Sugarcane,5265.0,12.0,,,,,False,26.5268115942029,972.604,60.32608695652174,5
2026-01-13,MANDI027,Rice,0.0,120.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI003,Rice,0.0,0.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI008,Mustard,44955.0,63.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI035,Sugarcane,30255.0,76.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI004,Maize,0.0,18.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI011,Rice,47259.0,35.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI027,Maize,0.0,17.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI027,Sugarcane,21219.0,66.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI033,Wheat,0.0,109.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI042,Mustard,40417.0,56.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI004,Sugarcane,0.0,76.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI048,Rice,2693.0,58.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI050,Maize,26876.0,113.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI005,Maize,45816.0,146.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-13,MANDI040,Sugarcane,2179.0,8.0,,,,,False,26.76511111111111,976.252,59.96,10
2026-01-14,MANDI018,Mustard,0.0,113.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI021,Mustard,48690.0,123.0,5085.21,5908.94,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI027,Rice,0.0,132.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI043,Sugarcane,0.0,98.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI007,Wheat,24887.0,82.0,2020.793728954413,,2247.51,,True,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI008,Makki,0.0,64.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI008,Sugarcane,24582.0,64.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI013,Sugarcane,38984.0,73.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI028,Wheat,0.0,192.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI039,Rice,0.0,53.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI049,Cotton,0.0,93.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI056,Basmati,23040.0,113.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI011,Makki,31418.0,23.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI024,Rice,23805.0,25.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI013,Rice,19306.0,121.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI014,Wheat,28995.999999999996,73.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI024,Cotton,16502.0,119.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-14,MANDI055,Rice,27161.0,145.0,,,,,False,26.37127882599581,943.562,60.56603773584906,14
2026-01-15,MANDI053,Cotton,29929.000000000004,118.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI002,Rice,26586.0,52.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI016,Makki,2045.0,137.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI024,Wheat,42887.0,120.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI014,Rice,9589.0,76.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI016,Maize,0.0,0.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI022,Sugarcane,5180.0,25.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI036,Wheat,39312.0,144.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI041,Mustard,10681.0,92.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI057,Maize,42122.0,14.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-15,MANDI018,Maize,20781.0,84.0,,,,,False,28.585802469135803,753.626,63.166666666666664,10
2026-01-16,MANDI009,Maize,0.0,31.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI043,Mustard,49485.0,22.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI047,Basmati,27137.0,124.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI006,Rice,0.0,128.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI010,Mustard,46406.0,124.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI016,Maize,40896.0,100.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI002,Sugarcane,0.0,49.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI006,Sugarcane,7889.0,142.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI011,Wheat,31329.000000000004,78.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI012,Rice,6746.0,0.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI037,Maize,38702.0,120.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI044,Sugarcane,10574.0,144.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI016,Maize,13715.0,21.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI036,Wheat,6336.0,98.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI042,Cotton,26290.0,80.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI002,Sugarcane,0.0,92.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI003,Wheat,0.0,278.0,2361.0137225310896,2766.4,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI009,Mustard,32050.0,143.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-16,MANDI057,Cotton,24453.0,150.0,,,,,False,28.450766283524903,1185.528,64.20689655172414,8
2026-01-17,MANDI032,Sugarcane,46628.0,136.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI035,Sugarcane,0.0,40.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI031,Mustard,2788.0,27.0,5809.61,6479.49,6144.549398620808,,True,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI005,Rice,45208.0,149.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI010,Mustard,14116.0,154.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI014,Cotton,19301.0,0.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI017,Mustard,73544.0,42.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI018,Wheat,92626.0,204.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI030,Maize,12238.0,68.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI047,Maize,7692.0,141.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI023,Rice,2275.0,0.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-17,MANDI048,Maize,32102.0,115.0,,,,,False,29.372427983539094,1055.544,62.370370370370374,9
2026-01-18,MANDI003,Sugarcane,28755.000000000004,62.0,,,,,False,27.42279202279202,893.554,65.84615384615384,5
2026-01-18,MANDI036,Wheat,0.0,0.0,,,,,False,27.42279202279202,893.554,65.84615384615384,5
2026-01-18,MANDI040,Wheat,49910.0,141.0,,,,,False,27.42279202279202,893.554,65.84615384615384,5
2026-01-18,MANDI049,Mustard,18289.0,22.0,,,,,False,27.42279202279202,893.554,65.84615384615384,5
2026-01-18,MANDI056,Sugarcane,46731.0,149.0,,,,,False,27.42279202279202,893.554,65.84615384615384,5
2026-01-18,MANDI017,Wheat,8227.0,146.0,,,,,False,27.42279202279202,893.554,65.84615384615384,5
2026-01-19,MANDI016,Sugarcane,16074.0,99.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI047,Sugarcane,20364.0,100.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI032,Maize,43371.0,0.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI042,Wheat,0.0,0.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI049,Cotton,0.0,123.0,6073.76,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI052,Mustard,17264.0,132.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI012,Rice,38986.0,180.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI008,Mustard,0.0,66.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-19,MANDI046,Maize,0.0,0.0,,,,,False,26.980506822612085,1219.97,57.59649122807018,5
2026-01-20,MANDI033,Sugarcane,26889.0,0.0,,,,,False,28.271825396825395,820.476,63.80357142857143,10
2026-01-20,MANDI015,Wheat,44976.0,164.0,,,,,False,28.271825396825395,820.476,63.80357142857143,10
